ym,dong,phase,0-19,20-39,40-59,60+
202204,답십리2동,야간,2984.7421377777832,7251.367473333322,8113.868634444457,6490.296679999997
202204,장안1동,야간,4045.0299044444605,11758.707955555561,10743.340610000001,7289.549803333296
202204,장안2동,야간,4668.700513333337,7544.199801111104,8691.62413222225,5480.3317522222205
202204,이문2동,주간,1883.947548095238,2776.9343638095297,3355.061239999999,3086.3675590476164
202204,청량리동,주간,1888.058376190481,4984.140123809519,5613.2040580952325,6611.13029523811
202204,청량리동,야간,1602.1155155555573,4910.001252222222,5082.275008888897,5746.660679999997
202204,회기동,야간,2809.10203111111,9430.544651111113,3711.5504422222225,3467.247951111109
202204,회기동,주간,4061.345156190483,10229.17328571425,4658.46303666666,3399.0330000000054
202204,휘경1동,야간,1981.5210366666706,7899.935871111101,3869.61777777778,2914.021622222228
202204,휘경2동,야간,3680.1750477777755,9022.723807777787,5831.433559999991,4372.729028888884
202204,이문1동,야간,3834.261516666662,12650.13480444446,4932.135800000013,3722.762984444469
202204,이문2동,야간,3195.582643333338,4862.5183433333295,5624.014507777786,4271.248043333338
202205,용신동,야간,3558.095530107523,14429.85831290322,10809.24064838708,8639.141424731188
202205,제기동,야간,4072.2052344085987,11786.04840752692,8211.81735483874,8226.428529032264
202205,전농1동,야간,4140.653290322586,10588.0501731183,8676.000015053743,6922.926303225788
202205,전농2동,야간,3579.634891397847,4364.499950537631,5430.8440505376475,3943.716437634408
202205,답십리1동,야간,4556.994586021501,7939.8034806451715,8289.186769892485,5311.653811827941
202205,답십리2동,야간,3095.707072043,7303.063503225799,8092.599040860219,6437.896804301086
202205,장안1동,야간,4270.332932258056,11935.599736559117,10883.936970967754,7374.738192473123
202205,장안2동,야간,4700.468732258059,7545.780613978477,8751.60721505376,5537.915922580662
202205,청량리동,야간,1637.9054225806476,5025.691417204288,5177.026790322577,5863.929139784946
202205,회기동,야간,2833.2107161290373,9673.929703225813,3802.701425806448,3529.424733333329
202205,휘경1동,야간,2038.047920430103,8080.604967741953,3909.36810215054,3014.3280483870944
202205,휘경2동,야간,3622.4310161290396,9128.01014086023,5817.312146236563,4417.7466709677465
202205,이문1동,야간,3808.9505602150525,13009.033656989239,5008.217270967738,3806.4085408602023
202205,이문2동,야간,3236.7601989247273,4862.654817204286,5677.367761290323,4227.443027956992
202205,용신동,주간,3736.080414746561,14724.932055760337,15707.393944239562,13648.422168202744
202205,제기동,주간,3827.696261751142,10304.752664055344,9303.19516451614,11181.05430599077
202205,전농1동,주간,5242.75002534565,9861.94762580648,9237.950197235019,7850.509854838731
202205,전농2동,주간,4189.98250414746,4918.217036866366,4295.399515668202,3292.08115115208
202205,답십리1동,주간,3228.9142156682087,5576.904281106006,6444.232052534571,4844.063914746551
202205,답십리2동,주간,1679.0371271889467,4566.501327649764,5716.046427649775,4768.0674175115355
202205,장안1동,주간,3302.296409677411,10246.062394009201,11450.71093364058,7829.174813824873
202205,장안2동,주간,4729.858468663593,6542.105417050695,8402.672784331806,5754.912413824901
202205,청량리동,주간,2035.9127930875525,5107.333176497711,5722.473317050669,6852.32849631335
202205,회기동,주간,4052.484276497704,10188.35531198156,4649.758884792635,3403.841424423954
202205,휘경1동,주간,1890.3667898617484,6749.371629493078,3730.603723963138,3342.425643778814
202205,휘경2동,주간,3618.857133179709,6257.590843317982,4358.313434101369,3687.46245161292
202205,이문1동,주간,4216.441478341015,12432.145965437801,4665.938727649783,3327.0549036866396
202205,이문2동,주간,1934.9548714285709,2819.26412718894,3468.7764640552837,3145.787347465434
202206,용신동,주간,3612.6094447619075,14806.221810952364,15658.81385333333,13718.543122380861
202206,답십리2동,주간,1840.5068652380976,4626.913873809542,5816.666641428578,4853.554628571427
202206,답십리2동,야간,3201.2088266666547,7342.218721111127,8152.345451111117,6498.794069999992
202206,휘경2동,주간,3669.151501428572,6339.9646547619295,4468.300828571424,3760.8954319047693
202206,이문1동,야간,3673.2244333333383,13286.880895555572,5194.876642222217,4004.839125555551
202206,이문1동,주간,3889.2793376190443,12372.518878571438,4756.901472857137,3430.5631652380866
202206,장안1동,주간,3377.084840476175,10378.772610000044,11654.757702380952,8094.228157142846
202206,장안2동,주간,5138.745078095245,6716.968975238109,8572.26443857144,5816.09676190478
202206,용신동,야간,3402.5296188888715,14430.870462222216,10797.564052222197,8706.689695555588
202206,장안2동,야간,4960.253907777793,7614.750258888888,8879.876568888902,5615.18067666665
202206,제기동,주간,3799.0587361904695,10828.149011904763,9570.530987142842,11482.110260476244
202206,제기동,야간,4186.021143333345,12173.091304444462,8452.010733333345,8448.36302111111
202206,전농2동,주간,4157.314298095236,4767.638236190472,4354.375813333341,3332.9670738095083
202206,전농1동,주간,5155.06383714287,10017.469176190467,9381.803278095234,8039.796907142867
202206,전농1동,야간,4049.441121111118,10636.517247777789,8647.06135,6960.053806666659
202206,답십리1동,주간,3409.1774576190505,5662.17438476191,6533.154741428565,4985.1614290476255
202206,전농2동,야간,3603.6575833333377,4403.563033333322,5472.750302222225,3964.1797144444404
202206,답십리1동,야간,4688.432649999998,7927.368481111119,8393.268191111098,5449.320856666677
202206,장안1동,야간,4361.144096666657,11951.313402222246,10995.729003333357,7505.734652222218
202206,이문2동,주간,2040.3221414285745,2795.0838676190606,3497.538692380949,3169.8621880952282
202206,청량리동,야간,1686.5360955555536,4947.851032222223,5179.400490000015,5921.230901111111
202206,청량리동,주간,2078.196402857144,5008.963100476204,5737.152547619063,6907.159130476217
202206,회기동,야간,2843.561579999996,10044.531476666658,3902.224675555554,3597.4725288888862
202206,회기동,주간,4098.463040476196,10485.884357142855,4678.674074285712,3472.10922238096
202206,휘경1동,야간,2020.5801000000058,8304.08740999998,3944.117468888889,3084.7095044444463
202206,휘경1동,주간,1858.0898761904762,6974.428557142863,3797.129294285712,3437.697760476199
202206,휘경2동,야간,3585.1184477777774,9274.795121111118,5885.380466666669,4459.283012222231
202206,이문2동,야간,3295.006815555562,4802.377013333343,5732.2008066666795,4232.5876022222155
202207,답십리1동,주간,3586.4093755760377,5664.874064976945,6563.193159447021,4962.830571889394
202207,답십리2동,주간,2119.5818834101406,4680.394080645148,5852.608987557577,4857.853358525331
202207,답십리2동,야간,3216.814296774183,7504.923968817213,8229.21386129033,6471.028409677406
202207,장안1동,주간,3492.3553599078436,10298.716752995357,11487.189200921677,7940.034534562213
202207,답십리1동,야간,4574.1762290322495,7788.8395698924805,8147.984468817204,5264.61060107526
202207,용신동,주간,3328.886196313364,14254.36648525349,15173.442475575963,12997.274301843316
202207,용신동,야간,3073.5959139784936,13759.505269892486,10412.229787096785,8285.356531182777
202207,제기동,주간,3367.844012903236,10148.438049769584,9481.754323963134,11177.52178801847
202207,제기동,야간,3879.9804892473203,11681.69327311826,8429.830290322565,8449.4913860215
202207,전농1동,주간,4343.096542396297,9146.53039262671,8786.951925345593,7494.336695852532
202207,전농1동,야간,3513.854284946246,9710.34603225807,8015.400665591405,6482.628235483885
202207,전농2동,야간,3277.5983408602174,4228.1475505376375,5363.2306236559225,3851.770361290324
202207,전농2동,주간,3283.3535658986148,4008.096252073744,4192.8250917050855,3282.7417304147452
202207,장안1동,야간,4306.850069892464,11719.820605376337,10721.54495268817,7243.867221505399
202207,장안2동,주간,5143.874050691257,6690.481623502278,8366.115558064519,5671.201216589851
202207,장안2동,야간,4918.992274193551,7596.0185258064475,8731.010483870987,5427.657969892465
202207,청량리동,주간,1935.698481566819,4812.119394009213,5564.37961336406,6557.3274170506675
202207,회기동,주간,3141.495297235022,9571.956886175121,4521.770449769597,3404.5989672811083
202207,청량리동,야간,1585.888198924734,4667.474027956984,5011.34958709677,5709.114967741946
202207,회기동,야간,2415.4013387096793,9383.332423655893,3793.8824118279567,3507.789475268823
202207,휘경1동,야간,1874.3994053763445,7987.540192473126,3912.942445161287,2968.738588172039
202207,휘경1동,주간,1730.6614907834028,6618.269788479237,3680.3461774193524,3265.5324115207404
202207,휘경2동,야간,3126.0852301075324,8680.064023655894,5717.132424731194,4261.381206451621
202207,휘경2동,주간,2895.6854723502283,5868.001148847938,4351.304490322576,3533.908142396295
202207,이문1동,야간,2864.8872354838772,11841.892967741938,4857.771188172043,3750.3249849462477
202207,이문1동,주간,2955.8076493087588,10319.437003686626,4450.428988479262,3207.067607834095
202207,이문2동,야간,3148.8424709677493,4598.746463440854,5588.151415053763,4060.3172537634396
202207,이문2동,주간,2052.9442986175104,2642.213039631337,3407.511692626722,3058.8948580645047
202208,전농1동,주간,4076.180409216584,8351.81886129029,8248.57059216592,6977.2523354838795
202208,답십리2동,주간,2212.6070898617554,4820.709121658975,6024.69760737328,4975.82873686636
202208,장안1동,주간,3410.000813824891,10063.281502304179,11200.360741474682,7750.95695207375
202208,용신동,주간,3106.495304147469,13357.80994147465,14183.05294193553,12088.61297465435
202208,용신동,야간,2866.117023655915,12984.719072043028,9819.19176881717,7712.104359139816
202208,장안1동,야간,4161.460073118279,11471.262770967725,10557.188352688152,7038.453119354827
202208,답십리1동,야간,4388.5452655914005,7686.655847311847,7997.93228924731,5107.713488172046
202208,답십리1동,주간,3432.5395230414774,5666.4033092165855,6553.397207834075,4890.940381566826
202208,답십리2동,야간,3264.0474677419265,7625.047996774192,8416.421899999981,6488.0771021505525
202208,이문1동,주간,2809.888340092154,10235.587948847946,4367.037308294927,3175.9596142857094
202208,이문2동,주간,2030.7201377880137,2483.2124709677473,3230.888405529963,2929.8569027649683
202208,장안2동,야간,4728.441024731191,7530.260386021502,8652.13975698924,5352.380326881718
202208,장안2동,주간,5005.3680594469915,6506.076254377876,8189.186810599079,5549.745056682022
202208,제기동,주간,3205.6701294930976,10204.237929032326,9357.51190921659,11017.680107834138
202208,제기동,야간,3744.992890322581,11768.695384946259,8169.2326978494775,8130.572740860173
202208,전농1동,야간,3312.7824354838795,9103.05360430107,7666.919136559136,6247.873770967742
202208,전농2동,야간,3273.4879795698866,4172.9536881720405,5394.545911827958,3847.4076720430035
202208,전농2동,주간,3294.6705437787964,3840.216299078348,4198.796712903239,3263.506675576035
202208,휘경2동,주간,2824.310013824885,5789.675508755778,4294.854031797225,3505.650050230418
202208,청량리동,야간,1681.24733870968,4896.985179569898,5246.7513591397865,6007.672566666679
202208,청량리동,주간,1898.851793548393,5034.67674147466,5809.9419147465715,6852.2648880184415
202208,회기동,야간,2344.6859419354864,9133.638861290325,3726.078354838714,3363.6446548387066
202208,회기동,주간,2974.895110599088,9680.883245161272,4510.22630645161,3339.8145497695905
202208,휘경1동,야간,1919.682610752684,8519.737376344108,4212.575725806455,3047.8911086021612
202208,휘경1동,주간,1765.2245193548338,6912.295419815688,3852.906399539177,3314.878705069128
202208,휘경2동,야간,3088.063824731182,8412.214236559132,5599.586673118272,4177.0264623655885
202208,이문1동,야간,2714.2287989247257,11613.336344086032,4695.314653763447,3631.0661043010755
202208,이문2동,야간,2938.725460215051,4281.2400623655985,5294.924830107521,3889.4114978494667
202209,장안1동,주간,3178.995424761904,9820.183053333323,11315.554154285708,7650.87621095239
202209,장안2동,주간,4977.1667261904795,6376.32221571428,8288.81361000006,5491.14070857145
202209,장안2동,야간,4974.513410000014,7565.607085555578,8814.133606666657,5440.816853333325
202209,용신동,야간,2963.5624522222174,13188.966773333348,9922.917505555573,7679.7144622222395
202209,용신동,주간,3220.6500542857098,13082.885427142926,14471.934510000032,12356.022705714253
202209,전농2동,야간,3333.8288244444416,4273.0043977777805,5449.97609555556,3943.0438699999995
202209,제기동,주간,3652.9635009523736,10985.788495714336,9361.11728380952,11033.988034761904
202209,제기동,야간,3907.796673333341,12276.517625555547,8114.740898888874,7967.699617777803
202209,답십리1동,야간,4573.622227777773,7596.484985555548,8083.23346111111,5165.076146666662
202209,전농1동,야간,3613.068384444457,9418.509772222222,7620.465379999988,6128.441997777761
202209,전농1동,주간,4316.348120476207,8640.116444761912,8089.025266666655,6821.717929523819
202209,답십리1동,주간,3455.7521980952383,5468.043075714291,6549.580057619047,4794.576636190484
202209,전농2동,주간,3898.0417338095217,4921.903301428564,4312.809433333327,3308.1542880952284
202209,답십리2동,야간,3279.8813088888933,7531.105446666653,8316.81666222221,6435.60556444444
202209,답십리2동,주간,2001.481051428565,4740.934198571422,6070.412291904793,4919.614574285722
202209,장안1동,야간,4201.999117777774,11467.284913333338,10697.279304444439,7048.962118888871
202209,휘경2동,주간,3229.1779709523785,5994.062366666685,4191.391921428558,3397.3518323809462
